1085,233,German,Die Voyeure,2013-01-01
1091,208,Spanish,Aquel verano ,2014-07-01
1092,208,Italian,E la chiamano estate ,2014-01-01
1093,208,French,Cet été-là ,2014-05-14
1094,208,Portuguese,Finalmente O Verão ,2015-04-01
1095,208,German,Ein Sommer am See ,2015-07-16
1096,208,Swedish,Den sommaren ,2015-10-01
1097,208,Danish,Den her sommer ,2016-01-08
1098,185,Spanish,Inolvidable,2008-01-01
1099,185,Italian,Smetto quando voglio,2013-11-20
1100,185,German,Unvergessene Zeiten ,2010-01-01
1101,185,French,Plus cool Tu meurs,2009-09-15
1102,151,Spanish,Top 10: The Forty-Niners ,2009-01-23
1103,151,Czech,Devětačtyřicátníci ,2006-11-20
1104,151,Korean,Top 10: The Forty-Niners,
1105,150,Portuguese,Ao coração da tempestade,2010-11-29
1106,150,Spanish,Viaje al corazón de la tormenta ,1999-01-01
1107,150,French,Au cœur de la tempête ,2009-01-01
1108,150,Finnish,Myrskyn silmään ,1991-01-01
1109,150,German,To the Heart of the Storm,
1110,153,French,Dessous ,2012-01-01
1111,153,Spanish,Intimidades ,2012-01-01
1112,153,Dutch,Meideles ,2013-01-01
1113,153,Italian,Sotto ,2014-09-19
1118,224,French,Seules contre tous,2014-01-09
1119,224,Spanish,Por nuestra cuenta,2007-01-01
1120,224,Swedish,När mamma brände Gud ,2011-01-01
1121,224,Polish,Skazane na siebie,2014-06-01
1122,247,Dutch,Toen David zijn stem verloor ,2012-01-01
1123,247,French,David les femmes et la mort ,2012-01-13
1124,247,Swedish,När David tappade rösten ,2015-01-01
1125,247,Spanish,Los silencios de David ,
1126,247,Polish,Kiedy Dawid stracił głos,2014-12-01
1127,247,German,Als David seine Stimme verlor ,2014-03-10
1128,163,Spanish,Por qué odio Saturno ,2000-03-01
1129,163,Italian,Perché odio Saturno ,2003-01-01
1130,215,Spanish,Wimbledon Green: El mayor coleccionista de cómics del mundo ,2011-01-01
1131,215,Portuguese,Wimbledon Green,2014-01-01
1132,179,Spanish,You Are Here,2005-11-01
1135,36,Spanish,Civil War ,2010-10-15
1136,36,French,Guerre civile ,2016-10-20
1137,36,Portuguese,Guerra Civil ,2010-01-01
1138,36,Turkish,İç Savaş,2010-04-01
1139,36,German,Civil War ,2008-01-01
1140,36,Russian,Гражданская война ,2010-01-01
1141,36,Italian,Civil War ,2009-03-23
1142,36,Romanian,Civil War ,2016-02-25
1143,36,Finnish,Civil War ,2016-01-01
1144,36,Polish,Wojna domowa ,2016-12-01
1145,36,Greek,Civil War: Εμφύλιος Πόλεμος ,2010-05-01
1146,44,Polish,Nowa granica ,2015-12-01
1147,44,Spanish,JLA: La Nueva Frontera ,2016-11-01
1148,61,Italian,Ghost World ,2007-01-01
1149,61,Turkish,Ghost World ,2016-03-01
1150,61,Portuguese,Mundo Fantasma,2011-04-01
1151,61,Russian,Призрачный мир ,2013-01-01
1152,61,German,Ghost World ,2000-03-01
1153,61,Serbian,Svet duhova ,2012-01-01
1154,61,Swedish,Ghost World ,2002-01-01
1155,61,Slovenian,Svet duhov ,2007-10-16
1156,61,Serbian,Svet duhova ,2013-11-26
1157,61,Danish,Ghost World,2006-01-01
1162,258,Indonesian,Kartun Riwayat Peradaban Jilid III ,2007-01-01
1163,259,Italian,Rovine ,2017-04-20
1164,259,Spanish,Ruinas ,2015-01-01
1165,259,Portuguese,Ruínas ,2016-12-01
1166,260,Portuguese,Balas Perdidas 1 ,
1167,262,Spanish,Parker #1: El cazador ,2010-01-01
1168,262,Portuguese,Richard Stark's Parker: O Caçador ,2015-07-01
1169,262,Czech,Parker: Lovec ,2016-06-01
1170,262,Serbian,Parker Ričarda Starka: Lovac,2014-07-02
1171,262,French,Le chasseur,2010-03-26
1172,263,Portuguese,Marvels ,2013-12-04
1173,263,Italian,Marvels: L'era degli eroi ,2005-01-28
1174,263,Spanish,Marvels ,1999-05-01
1175,263,Russian,Чудеса ,2014-03-27
1176,263,German,Marvels ,2013-09-11
1177,263,Finnish,Marvels ,2001-01-01
1178,263,Greek,Marvels: Η εποχή των θαυμάτων ,2009-11-13
1179,263,Turkish,Marvels - Mucizeler,2015-01-01
1180,263,Polish,Marvels ,2013-05-22
1181,263,Serbian,Čudesni ,2017-01-01
1182,263,Czech,Zázraky ,2013-07-01
1183,263,French,Marvels,2015-03-04
1184,264,Spanish,Nimona ,2016-02-01
1185,264,Portuguese,Nimona ,2016-09-22
1186,264,Italian,Nimona ,2016-02-11
1187,264,Dutch,Nimona ,2016-05-16
1188,264,French,Nimona,2015-05-22
1189,264,Indonesian,Nimona,2017-06-01
1190,264,German,Nimona ,2016-01-01
1191,265,French,"Demon, volume 1",2016-11-16
1192,266,Italian,Bone ,2011-11-10
1193,266,German,Bone ,2009-01-01
1194,266,French,Bone Intégrale ,2015-11-12
1195,267,Spanish,Entender el cómic. El arte invisible,2005-03-15
1196,267,French,L'Art invisible : Comprendre la bande dessinée ,2007-10-24
1197,267,Italian,Capire il fumetto. L’arte invisibile,2006-01-01
1198,267,German,Comics richtig lesen,1999-09-01
1199,267,Russian,Понимание комикса ,2016-09-01
1200,267,Portuguese,Desvendando os quadrinhos ,2004-01-01
1201,267,Czech,Jak rozumět komiksu,2008-01-01
1202,267,Polish,Zrozumieć komiks - Niewidzialna sztuka ,2015-02-25
1203,267,Indonesian,Memahami Komik ,2008-01-01
1204,267,Persian,هنر کمیک، جلد اول ,2012-07-24
1205,267,Dutch,De onzichtbare kunst: understanding comics ,2009-01-01
1206,267,Finnish,Sarjakuva - näkymätön taide ,1994-01-01
1207,267,Croatian,Kako čitati strip ,2005-01-01
1208,267,Greek,Κατανοώντας τα Κόμικς: Η Αόρατη Τέχνη,2014-03-01
1209,267,Swedish,Serier: den osynliga konsten ,1995-01-01
1210,267,Slovenian,Kako razumeti strip ,2011-11-04
1211,267,Korean,만화의 이해 ,2008-07-01
1212,268,Spanish,Wonder Woman: La verdadera amazona,2017-02-28
1213,268,Finnish,Ihmenainen: todellinen amatsoni ,2017-01-01
1219,283,Italian,Sin City: Affari di famiglia,2005-01-01
1220,283,Spanish,Sin City. Valores familiares,2005-08-25
1221,283,Russian,Город Грехов 5: Семейные ценности,2014-01-01
1222,283,Finnish,Sin City – Perhearvot,2000-01-01
1223,283,Portuguese,Sin City: Valores Familiares ,2010-06-01
1224,283,Czech,Sin City. Rodinný hodnoty,2010-01-01
1225,283,French,Sin City. Valeurs Familiales,2001-11-05
1226,283,Polish,"Sin City, Vol. 5: Rodzinne Wartości",2010-01-01
1227,283,German,Sin City. Familienbande,2011-09-01
1228,283,Greek,Sin City. Αξίες της οικογένειας,2007-12-01
1249,284,German,Between the Sheets,2005-01-03
1250,284,French,Entre Les Draps,2004-02-01
1251,284,English,Between the Sheets,2003-05-06
1252,90,German,Kirihito 1,2009-10-22
1253,2,English,A Drifting Life,
1255,223,English,"A Game for Swallows: To Die, To Leave, To Return",
1256,7,English,"Akira, Vol. 1",
1257,199,English,Blue is the Warmest Color (Blue Angel),
1258,227,English,Blue Pills: A Positive Love Story,
1259,25,English,"Buddha, Vol. 1: Kapilavastu",
1260,51,English,Epileptic (L'Ascension du haut mal),
1261,196,English,In Search of Lost Time: Swann's Way,
1262,78,English,"Lone Wolf and Cub, Omnibus 1",
1263,90,English,Ode to Kirihito. Part One,
1264,248,English,Ode to Kirihito. Part Two,
1265,48,English,Portrait of A Dubliner,
1266,101,English,Pyongyang: A Journey in North Korea,
1267,226,English,Siberia,
1268,229,English,Tekkon Kinkreet: Black and White,
1269,133,English,The Incal (L'Incal),
1270,138,English,The Photographer,
1272,295,Spanish,300,2000-04-01
1273,295,French,300,2002-10-01
1274,295,Italian,300,2006-05-01
1275,295,Portuguese,Os 300 de Esparta ,2006-01-01
1276,295,Serbian,300,2007-01-01
1277,295,Greek,300,2012-03-28
1278,295,German,300,2006-06-01
1279,295,Czech,300: Bitva u Thermopyl ,2014-01-01
1280,295,Bulgarian,300,2007-01-01
1281,295,Polish,300,2017-01-01
1282,295,Russian,300,2015-01-01
1283,295,Croatian,300,2018-04-23
1284,295,Turkish,300,2007-08-01
1285,295,Swedish,300,2007-03-01
1286,294,Italian,Alta società. Una storia di Cerebus ,2010-10-01
1287,294,Spanish,Alta sociedad: Una historia de Cerebus,2010-01-01
1288,294,French,High Society ,2010-08-18
1289,293,Portuguese,Ronin,2017-06-30
1290,293,Italian,Ronin,1991-01-01
1291,293,Croatian,Ronin,2014-02-20
1292,293,Spanish,Ronin: Edición Absolute ,2010-01-01
1293,292,Spanish,La escena del crimen ,2015-04-07
1294,292,French,Scene de Crime ,2013-10-02
1295,292,Italian,La scena del crimine: Un pezzetto di buonanotte ,2001-01-01
1296,291,Spanish,Niñatos ,
1297,290,Spanish,Orquídea Negra ,2007-01-01
1298,290,Turkish,Siyah Orkide ,2018-01-01
1299,290,Czech,Černá orchidej ,2014-01-01
1300,290,Portuguese,Orquídea Negra ,2013-01-01
1301,290,Italian,Black Orchid ,2012-01-01
1302,290,Serbian,Crna orhideja ,2015-11-01
1303,290,German,Black Orchid ,2009-06-19
1304,290,Polish,Czarna Orchidea ,2006-01-01
1305,290,Dutch,Black Orchid ,2014-01-01
1306,290,French,L'Orchidée noire ,2009-11-04
1307,289,Indonesian,Dropsie Avenue: The Neighborhood - Jalan Raya Dropsie: Pemukiman,2010-01-01
1308,289,Portuguese,Avenida Dropsie: A Vizinhança ,2009-01-01
1309,289,Italian,Dropsie Avenue ,1999-01-01
1310,289,Spanish,La Avenida Dropsie ,1995-01-01
1311,289,French,Dropsie Avenue : Biographie d'une rue du Bronx ,2007-04-18
1312,289,Croatian,Susjedstvo: Dropsie Avenija ,2012-01-01
1313,289,Danish,Dropsie Avenue ,1995-01-01
1314,288,Spanish,La muerte de Superman ,1993-07-01
1315,288,Polish,Superman: Śmierć Supermana ,2017-07-12
1316,288,Indonesian,The Death of Superman ,2016-01-01
1317,288,Portuguese,A Morte do Super-Homem ,1995-01-01
1318,288,Greek,Ο θάνατος του Σούπερμαν ,2014-01-01
1319,288,Hungarian,Superman halála ,2017-07-02
1320,288,Czech,Superman: Supermanova smrt,2017-01-01
1321,288,German,Superman: Der Tod von Superman,2015-06-10
1326,13,English,Barefoot Gen. Vol.1. Cartoon Story of Hiroshima,
1327,100,English,Onward Towards Our Noble Deaths,
1328,298,German,Perdita Durango: Das Buch zum Film ,1998-01-01
1329,299,Spanish,The Sandman: Estación de Nieblas ,2014-01-01
1330,299,Turkish,Sisler Mevsimi ,2017-12-01
1331,299,Portuguese,Sandman: Estação das Brumas ,2006-01-01
1332,299,Russian,Песочный человек. Книга 4: Пора туманов ,2015-06-01
1333,299,Italian,La stagione delle nebbie,2001-01-01
1334,299,Czech,Sandman: Údobí mlh ,2005-01-01
1335,299,Serbian,Sendmen 4: Sezona sumaglica ,2009-01-01
1336,299,Polish,Sandman: Pora mgieł ,2010-05-01
1337,299,Finnish,Utujen vuodenaika ,2016-01-01
1338,299,German,Sandman 04 Die Zeit des Nebels ,2008-01-01
1339,299,French,"Sandman, tome 4 : La Saison des brumes",2003-11-01
1340,299,Hangarian,Párák évszaka ,2011-09-01
1341,299,Dutch,Seizoen der Nevelen ,2015-01-01
1342,300,Spanish,Mataría por ella ,2009-11-17
1343,300,Italian,Sin City: Una donna per cui uccidere,2005-05-01
1344,300,French,J'ai tué pour elle ,2002-10-01
1345,300,Russian,"Город Грехов 2: Женщина, за которую стоит убивать ",2013-07-01
1346,300,Portuguese,Sin City: A Dama Fatal ,2005-01-01
1347,300,Finnish,Sin City – Kaiken takana on nainen ,2005-01-01
1348,300,German,"Eine Braut, für die man mordet ",2005-01-01
1349,300,Czech,"Sin City #2: Dáma, pro kterou se zabíjí ",1999-01-01
1350,300,Greek,Η κυρία θέλει φόνο ,1998-01-01
1351,300,Polish,Damulka warta grzechu. Opowieść z Miasta Grzechu ,2003-01-01
1352,300,Lithuanian,"Sin City. Moteris, dėl kurios žudytum",2007-01-01
1353,300,Bulgarian,"Sin City Част 2: Жена, за която да убиеш ",2006-01-01
1354,300,Serbian,Grad Greha 2: Ubistva vredna ,2006-03-01
1355,300,Catalan,Sin City 2: Mataria per ella ,2008-05-30
1356,300,Hungarian,"Sin City, Vol. 2: Ölni tudnál érte ",2006-01-01
1357,301,Italian,Affari di famiglia ,1998-01-01
1358,301,Portuguese,Assunto de Família,2009-01-01
1359,301,Spanish,Una cuestión de familia ,1998-01-01
1360,301,Polish,Sprawa rodzinna i inne historie ,2011-02-28
1361,301,Danish,En familiesag ,1998-01-01
1362,302,Italian,Gente invisibile ,1998-01-01
1363,302,Finnish,Näkymättömät ihmiset ,1993-01-01
1364,302,Danish,Usynlige mennesker ,1992-01-01
1365,302,German,Unsichtbare Menschen ,1993-01-01
1366,303,Spanish,Muerte: Lo mejor de tu vida,2005-03-01
1367,303,Czech,Smrt: Nejlepší čas tvého života,2012-01-01
1368,303,Italian,Death: Il grande momento della tua vita ,1999-01-01
1369,303,French,Temps fort de la vie ,2009-06-17
1370,304,Spanish,Batman & Drácula ,1991-01-01
1374,307,Portuguese,A Saga do Monstro do Pântano: Livro Quatro ,2015-05-01
1375,307,Spanish,La cosa del pantano Libro 4 ,2014-09-01
1376,307,Finnish,Rämeen olento – Neljäs kirja ,2015-09-01
1377,307,Czech,Swamp Thing - Hejno vran ,2012-01-01
1378,307,Croatian,Šumski parlament ,2015-06-20
1379,307,Italian,Swamp Thing di Alan Moore volume 4,2015-06-01
1380,308,Italian,Chiesa & Stato Vol. 1 ,2011-10-01
1381,308,Spanish,"Cerebus: Iglesia y Estado, primera parte",2011-01-01
1383,312,Spanish,Wolverine,2014-12-23
1384,312,Russian,Росомаха ,2014-03-13
1385,312,Portuguese,"Eu, Wolverine ",2015-11-25
1386,312,German,Wolverine,2013-04-24
1387,312,Polish,Wolverine ,2013-02-16
1388,312,Hungarian,Rozsomák,2018-04-26
1389,312,French,Wolverine,2014-06-01
1390,313,Russian,Бэтмен: Лечебница Аркхем - дом скорби на скорбной земле,2013-10-01
1391,313,Portuguese,Asilo Arkham Uma séria casa em um sério mundo ,2012-01-01
1392,313,Turkish,Batman: Arkham Tımarhanesi ,2016-08-01
1393,313,Italian,"Batman: Arkham Asylum, un lugar sensato en una tierra sensata ",2008-01-01
1394,313,Spanish,Grandes autores de Batman: Asilo Arkham ,2014-06-01
1395,313,French,Batman : Arkham asylum ,2014-06-12
1396,313,Serbian,Betmen: Ludnica Arkam - Ozbiljna Kuća na Ozbiljnoj Zemlji ,2014-06-06
1397,313,Polish,Batman - Azyl Arkham ,2005-01-01
1398,314,Spanish,Camelot 3000 ,1993-01-01
1399,314,Portuguese,Camelot 3000 ,2010-01-01
1400,314,Italian,Camelot 3000 ,1999-01-01
1401,315,Italian,"Love and Rockets, Vol. 1: Razzi e musica ",2000-01-01
1402,298,Spanish,Perdita Durango,1997-11-01
1403,298,French,Perdita Durango,1996-01-01
1415,332,Modern Greek,Έλρικ του Μελνιμπονέ,1997-01-01
1416,332,Spanish,Elric de Melniboné,2010-02-02
1417,332,French,Elric des dragons,2005-01-05
1418,332,Portuguese,Elric - Príncipe dos Dragões,2005-01-01
1419,332,Turkish,Melnibone'lu Elric,2005-01-01
1420,332,Serbian,Elrik od Melnibonea,2002-01-01
1421,332,Italian,Elric di Melniboné,1985-01-01
1422,332,Polish,Elryk z Melniboné,1994-01-01
1423,332,Finnish,Elric Melnibonélainen,1994-01-01
1424,332,German,Elric von Melniboné,1979-01-01
1425,332,Dutch,Elric van Melniboné: De Duistere Saga van de Albino-Koning van het Drakeneiland,2007-01-01
1426,332,Estonian,Elric Melnibonést,2000-01-01
1427,332,Russian,Элрик из Мелнибонэ,2017-08-28
1428,332,Swedish,Elric av Melniboné,1988-01-01
1429,332,Chinese,永恆戰士之梅尼波內的艾爾瑞克,2007-02-01
1430,332,Lithuanian,Elriko kronikos,2006-01-01
1431,332,Hungarian,Melnibonéi Elric,1993-01-01
1432,332,Hebrew,אלריק ממבלניבונה,2005-01-01
1433,332,Czech,Elrik z Melniboné,1998-01-01
1434,333,Indonesian,Kartun Riwayat Amerika Serikat,2008-02-01
1435,334,French,Jimi Hendrix: la légende du voodoo child,2008-01-01
1436,334,Spanish,Voodoo Child: La leyenda de Jimi Hendrix,2008-01-01
1437,335,Spanish,Lowlife,2006-07-14
